Customer,Name,Email
GP3671,SIX N SIX STATIONERY (COD),mathulomohlabane@momentum.co.za
GP3676,PS INKS SOLUTION CC (COD) CASH,psinka@gmail.com
GP3681,KLINICA S.A AGENCIES (COD),jacqui@klinica.co.za
GP3682,BUSINESS SERVICES(COD) CASH!!,sales@bsIT.co.za
GP3686,PERFECT POSITIONS INVESTMENTS,ppi50cc@webmail.co.za
GP3687,BOOK BUDDIES (COD) CASH!,combinet@icon.co.za
GP3693,SIPAK PRINTING ( COD) CASH!!,sipakprint@polka.co.za
GP3695,AV FUTURES CC (COD) CASH!!!,Vernon@avfutures.co.za
GP3698,WENDRYCK SERVICES (COD) CASH!!,wendryck@mweb.co.za
GP3701,KOBENI SUPPLIES (COD) CASH!!!,kobeni@alive.co.za
GP3713,BLAQUE CHERRIE GIFTS& STAT SUP,mbali@blaquecherrie.co.za
GP3737,MONTANA STATIONERS (COD) CASH,ronell@montanahr.co.za
GP3740,THE STATIONERY SHOP(COD) CASH!,info@thestationeryshop.co.za
GP3742,RMS STATIONERS CC(COD) CASH!!!,Rudy.Silva@hotmail.com
GP3746,ITC BEST OFFICE&STAT SUPP,SALES@BESTOSS.CO.ZA
GP3756,GENERIC OFFICE SUPPLIES(COD)CA,INFO.GOLD@MWEB.CO.ZA
GP3759,NASHUA WESTRAND,lizivr@nashua.co.za
GP3777,TSELANE & TELLO CONST COD CASH, 
GP3780,ARTNET MEDIA, 
GP3783,XXXVOJO OFFICE SUPPLIES(COD),vojostationery@yahoo.com
GP3799,GLR OFFICE SUPPLIES, 
GP3800,BAKANG DIST (COD)CASH ONLY,hazelmoduka@telkomsa.net
GP3801,JULIAN SACHS (COD) CASH ONLY,anetter.sachsa@gmail.com
GP3804,3@1 EAST RAND MALL (COD) CASH, 
GP3807,LITTERA (COD) CASH ONLY, 
GP3808,PAPERTEK*****COD*****,papertek@telkomsa.net; papertekaccounts@telkomsa.n
GP3810,C A DISTRIBUTORS ( COD ) CASH!,rhd@worldonline.co.za
GP3813,3 TIER (COD) CASH,sean@3tier.co.za
GP3814,PEN 'N MOUSE STATIONERS ( COD,sales@pen-n-mouse.co.za
GP3879,M.J PHAKOE DISTRIBUTORS (COD),phakoe@gcs.co.za
GP4051,3@1 HONEYDEW,Honeydew@3at1.co.za
GP4142,3 @ 1 GREENSTONE,matidi.greenstone@3at1.co.za
GP4143,POSH BROKERS (COD),statement_jb@silveray.co.za
GP4147,G & C ELECTRICAL & STATIONERY, 
GP4246,RAOPHALA SUPPLY (COD)CASH,khomatiala@webmail.co.za
GP4358,3@1 FESTIVAL MALL (COD),festivalmall@3at1.co.za
GP4400,SEDIBA INFORMATION SERVICESCC(,satekge@mweb.co.za
GP4556,THE COMPUTER SHOP (COD), 
GP4859,EDUQUIP TRADING (COD) CASH,info@eduquip.co.za
GP4864,XOFFICE****COD,shafeeq@xoffice.co.za
GP4919,VERZATECH (COD) CASH ONLY,werner@verzatech.co.za
GPR100,GPR ELECTRONICS CC,statement_jb@silveray.co.za
GRA100,GRASKOP STATIONERS**COD***,printhouse@mweb.co.za
GRA101,GRAFFITI BOOKS AND STATIONERY (PTY) LTD,leonie@graffitibooks.co.za
GRA102,GRAFFITI***COD**DO NOT USE ACC,graffiti@workmail.co.za
GRA103,IN 2 GRAPHICS & PRINTING***COD,graphicaprinting@telkomsa.net
GRA104,GRAYSTON PREP SCHOOL***COD/TH,taniag@graystonprep.co.za
GRA105,ZACABUZZ (PTY) LTD T/A UPPERCASE BOOKS,sonja@uppercasebooks.co.za
GRA106,GRAINS FOR AFRICA ***CLOSED***, 
GRA107,GRASKOP SKRYFBEHOEFTES **COD**,printhouse@mweb.co.za
GRA108,GRAFICOMP CONS **COD**,order@graficomp.co.za
GRA109,GRAPHICA PRINTING***CLOSED***,graphicaprinting@telkomsa.net
GRA110,GRAPHIC AUTHORITY CC**CLOSED***,franco@graphicauto.co.za
GRA113,GRAPHIC IMAGE TECHNOLOGIES***COD***,markc@git.co.za
GRA150,GRAY HOUSE OF PROMOTIONS CC***COD***, 
GRE100,GREENVILLE TRADING 46 CC,info@csiza.co.za
GRE101,GREAT SYSTEMS TECH (COD)CASH,lephokotechnologies@telkomsa.net
GRE102,GREEN-DOT BUSINESS (CASH ONLY),greendotbusiness1@gmail.com
GRE103,THE GREEN CARTRIGDE CO***COD**, 
GRE104,GREEN OAK TRADING & PROJECTS,greenoak86@gmail.com
GRE105,GREENLYN STATIONERS,doors closed
GRE106,GREEN LANTERN (PTY) LTD**BPP**,jerusah@greenlanternconsulting.co.za
GRE107,GREENFIELD GIRL'S PRIMARY**COD,info@greenfield.wcape.school.za
GRE108,GREATLINK MANAGEMENT SERV *COD,info@greatlinking.co.za
GRE109,GREENDOT BUSINESS ENTE***COD***,greendotbusiness1@gmail.com
GRE110,GREENWAY STATIONERS,gways@mweb.co.za
GRE111,GREENLINE OFFICE SUPPLIES *COD,greenlineoffice@gmail.com
GRE112,GREEN KID ENTERPRISE,greenkidenterprise@gmail.com
GRE113,GREYTOWN SWAZILAND (PTY) LTD ***COD**,gttradingswd@gmail.com
GRE150,GREEN SPOT MARKETING **COD**, 
GRE611,GREY COLLEGE REUNIE**COD**,reunie@greycollege.com
GRI100,GRIZEDALE CREATIVE PRO**COD**, 
GRI101,GRIFFIN EXPORTS CC, 
GRI102,GRIFFIN EXPERTS CC ***COD***,robin@griffinexports.co.za
GRI103,GRIFFELHOEKIE ***COD***,charleneweber@vodamail.co.za
GRI104,GRIEVESON FINANCIAL SERVI *COD, 
GRI110,GRIFFEL HOEKIE(SOLD USE DIE101, 
GRI115,GRIFFELS SKRYFBEHOEFTES, 
GRI611,GRIFFO ENGRAVING TECHN**COD**,info@griffotech.co.za
GRO100,GROMPIE'S SKRYFBEHOEFTES (COD),judith.portwig@gmail.com
GRO101,GROUP TEN (PTY) LTD***COD***, 
GRO102,GROUP FIVE CORPORATE *COD,nsingh@groupfive.co.za
GRO105,J.GROSS & CO [PTY]LTD, 
GRO106,GROMPIES SKRYFBEHOEFTES**COD**,judith.portwig@hmail.com
GRO107,GROUP FORTY-FIVE (PTY)LT***COD,group54pty@gmail.com
GRO110,GROEP 7 DRUKKERS ***COD***,epos@groep7.co.za
GRS611,G R STATIONERS PTY LTD,sales@gr.co.ls
GSC100,G & S CRESTWELL DIST***COD***,gns.crest.distr@webmail.co.za
GSE100,GSE CONS SERVICES CC**COD**,gserasmus@gmail.com
GSH100,GSH CONSTRUCTION (COD) CASH,statement_jb@silveray.co.za
GSQ100,G SQUARED TRADING CC ***COD***,gsquared@telkomsa.net
GTE611,GT ENTERPRISES**COD**,bl@silveray.co.za
GUL611,BLAZECOR 102 CC **COD**,gulaisnice@gmail.com
GUN100,GUNS & ROSES MUSIC SHOP**COD**,sales@gunsandrosesmusicshop.co.za
GUS102,GUSCO PROCUREMENT  ***COD***,gastone@gusco.co.za
GUS103,GUSTAV PRELLER PRIMARY****COD*,office@gaoies.co.za
GUS104,GUSRIDGE ENTERPRISES****COD*,tich.webb@hotmail.com
GWA100,ETHEL SYMON GWAZA(CASH ONLY),statement_jb@silveray.co.za
GWK100,GWK BPK MARYDALE, 
GXA100,GXAKWE'S PROJECT (CASH ONLY),nompi@gxakweprojects.co.za
H&R100,H&R STATIONERS  ACC CLOSED,hrstat@mweb.co.za
HAA100,HRV ENTERPRISES***CLOSED***,taniahales@live.com
HAB100,HABERER EVENT MANAGEMENT ***COD***, 
HAC100,HA CHOTA SCHOOL SUPPLIES (CASH,statement_jb@silveray.co.za
HAD105,HADDOCK R. & CO PTY LTD, 
HAG101,HAGGIE RAND LIMITED, 
HAK100,HAKUNA MATHATA SUPPL**COD**, 
HAK101,HAKUNA MATATA GIFTS**COD***, 
HAL100,HALLTENS (USE PAP108), 
HAM102,HAMCEF ADVANTAGE TECH***COD***,frankh@adtech.co.za
HAM105,HAMLET WORKSHOP (REPACKING ), 
HAN100,HANGELENI TRADING (COD CASH ON,statement_jb@silveray.co.za
HAN101,DS COLEMAN T/A,dynamiccornershop@gmail.com
HAP100,HAPRE INVESTMENTS (PTY) LTD,maletta@webmail.co.za
HAP101,HAPE-FUTHI***COD***, 
HAP102,HAPPY POCKET IT SOL***COD***,thabang.kgama@gmail.com
HAP103,HAPPYEAR INVESTMENTS ***COD***,shepherd.n@happyear.co.zw
HAR100,HARAMBI ATELJE T/A,deon@green-olive.co.za;talana@fotofirstbrits.co.za
HAR101,HARTEBEESPOORT STATIONERS**COD, 
HAR102,CELGLADE INVESTMENTS (PTY) LTD,stationerypta@harrysprinters.com
HAR103,HAREYENG BUSINESS (CASH ONLY), 
HAR104,HART SUPPLIES (CASH ONLY),statement_jb@silveray.co.za
HAR200,HARMONY WHOLESALERS,dualdf@mweb.co.za
HAR611,MJ VAN STADEN,hboekhandel@gmail.com
HAT100,HATFIELD STATIONERY, 
HAY100,HAYWARD DIAMONDS CC,haywarddiamonds@gmail.com
HAZ100,HAZYVIEW CASH & CARRY PTY LTD, 
HAZ101,HAZEL NYIKA (CASH ONLY), 
HAZ102,HAZEL JHB, 
HBS100,H B SPORT,kidigym@global.co.za
HCI100,HCI DIGITAL ***CASH ONLY***, 
HCN100,HC NYIRENDA ( CASH ONLY), 
HDS100,HD SUPPLIES (PTY) LTD ***COD***,kurdruk@telkomsa.net
HEA100,"HEALING BODY,MIND ***COD***", 
HEA101,HEAVEN EDGE (PTY) LTD **COD**,statement_jb@silveray.co.za
HED100,HEDRALUX (PTY) LTD (COD) CASH,lstswai@gmail.com
HEI611,HEILBRON HERALD OFFICE NATIONA,finance@heilbron.co.za
HEL100,HELLERMANN TYTON (PTY) LTD,Ilse.LeRoux@hellermann.co.za
HEL101,HELLERMANN TYTON (PTY) LTD,creditors@hellermann.co.za
HEL110,HELM CONSUMABLES ***COD***,harry@helmconsumables.co.za
HEL111,HELP MY KRAP***COD***,helpmykrap@gmail.com
HEN100,HENJO STATIONERS CC,statement_jb@silveray.co.za
HEN101,HENCETRADE **H/O 12/8/10 D/OUT, 
HEN102,HENECK SACKS, 
HEN103,HENNOX 590 CC ***COD***,louis50@vodamail.co.za
HEN104,HENKEL SOUTH AFRICA (PTY) LTD,statement_jb@silveray.co.za
HEN105,HENNENMAN PHARMACY***DO NOT USE***,emeyer@gcs.co.za
HEN106,HENCON DISTRIBUTION**COD**,hencodistribution@telkomsa.net
HEN107,H AND KIE DISTRIBUTION***COD**,henk.colourjet@gmail.com
HEN611,HENNEMAN PHARMACY CC,emeyer@gcs.co.za
HER100,HERONS SWIMMING,does not exsist
HER101,IMBALI ART SUPPLIES CC,creditors01@herbertevans.co.za
HER102,ARTMAKERS SUPPLIES HER EVANS,Lee Coetzee <creditors2@herbertevans.co.za>
HER103,HER - ANNIES,herannies@mweb.co.za
HER104,HERR-GUST STATIONERS**COD**, 
HER105,HEROES GENERAL STRUC***COD***,heroesgsf@gmail.xom
HER106,HERBERT CLOSED OVER A YEAR AGO,creditors01@herbertevans.co.za
HER107,HEROES GENERAL STRUCTURES *COD,statement_jb@silveray.co.za
HER108,HERCULES SUPPLIES (PTY)***COD,pvelala001@yahoo.com
HES611,HESTONY TRANSPORT,elize@hestony.co.za
HET100,HETTY'S STATIONERY **H/O**, 
HEW100,HEWSTONE CORPORATION **BPP***,info@hewstone.com
HEW101,HEWSTONE CORP**COD**, 
HEY100,HEYPENNI GOLD CC ***COD***, 
HHE100,H.H. ENKE,hhenke@mweb.com.na
HIC100,HIC SOLUTIONS (PTY) LTD **COD*,office@HICsolutions.co.za
HIG101,HIGHPOINT BOOK CENTRE,statement_jb@silveray.co.za
HIG102,HIGHLINE SOLUTIONS (CASH ONLY), 
HIG104,HIGHLINE SOLUTIONS CC,virosha.pillay@highlinesolutions.co.za
HIG105,HIGH LEVEL RECRUITMENT,stationery@hlr.co.za
HIG106,HIGH FLYER ***COD***,sales@highflyer.co.za
HIG107,HIGHFIELD CENTER**COD**,highfieldcenter@yahoo.com
HIG108,HIGHROAD STATIONERS& BOOK*COD*,patrick.ke@telkomsa.net
HIL100,HI LINE OFFICE SUPP (CASH H/O), 
HIL101,HILDA A KALUMBA (CASH ONLY), 
HIL102,HILL OF GOOD HOPE***COD***, 
HIL103,HILTON COLLEGE ***COD***,bdm@hiltoncollege.com
HIL150,HILTON MULLER AGENCIES CC*COD*,hilton@wol.co.za
HIM100,HIMA COPY SENTRUM (COD)CASH,himacopysentrum@gmail.com
HIM101,HIMAT TRADERS CC ***COD***,himat@mweb.co.za
HIN100,HINCOMM INFORMATION,marianne@click4ink.co.za
HIN101,McCARTHY HINO MIDRAND,henniedr@mcmotor.co.za
HIN102,McCARTHY HINO PINETOWN,PietVR@mcmotor.co.za
HIP100,HI PERFORMANCE SUPPLIES, 
HIP150,HIPPO GROUP*COD* CLOSED, 
HIR100,HIRE - ELEC CC **COD**,statement_jb@silveray.co.za
HIR102,HIRT AND CARTER SOUTH AFRICA (PTY) LTD,creditors@hc.co.za
HIT100,HI TECH PRINTING & COPY CENTRE, 
HIT101,HI-TECH STATIONERY SU***COD***,hi-tech@telkomsa.net
HIT102,HI TREE TRADING (COD) CASH,statement_jb@silveray.co.za
HIT103,HITECH SAFETY GLASS SA ***COD***,shenelle@hitechglass.co.za
HIT120,HITECH OFFICE SUPPLIES,SOLD MAY 2012
HLA100,HLAKILE OFFICE SUPPLIERS**COD*,statement_jb@silveray.co.za
HLA101,HLALUKWENI OFFICE ***COD***,hlalukwenistationers@gmail.com
HLA150,HLAMALANE TRADING ***COD***, 
HLA611,HLASIMOLOHA LOG AN **COD**,bl@silveray.co.za
HLA612,H LANDMAN***CLOSED***,Hennie.Landman@smec.com
HLB611,HL BOEKWINKEL**COD**,HL.BOEKWINKEL@TELKOMSA.NET
HLO100,HLONIPHA TRADING ENTERPRISE,hloniphatrdi@telkomsa.net
HLO101,HLOMPHO KK ENTERPRISES**CLOSED**,hlomphokk.enterprise@gmail.com
HLU100,HLUTHEKA TRADING & PROJE***COD, 
HMD100,HMD SOLUTIONS GROUP***COD***, 
HMF100,HMF FRAMES PTY LTD, 
HMR100,HMR SOLUTIONS***COD***,lawrence2sa-hmr.co.za
HMS130,H M STATIONERY  (CASH ONLY),hmstationery@swazi.net
HNS100,HNS CONTRACT PACKERS & TRAN CC,info@hnscopackers.co.za
HOB001,HOBBYPRINT CC, 
HOB100,HOBBI TOYS,maryanne@hobbitoys.co.za
HOB101,HOBBIES & MODELS (PTY)LTD., 
HOB102,TRULY TOYS (PTY) LTD,truly@trulytoys.co.za
HOB103,HOBBYWOOD, 
HOB104,HOBBY CENTRE***COD***,trade@hobbycentre.co.za
HOB105,THE HOBBY GARDEN ***COD***,renateb@mweb.co.za
HOB611,HOBBYLIX PTY LTD**COD**,INFO@HOBBYLIX.CO.ZA
HOD612,HODIA KUNS & BOEKE,toodles.steyn@gmail.com
HOE115,AVENTIS PHARMA PTY LTD, 
HOE612,HOEK SUPERMARK,dads@netralink.com
HOL100,HOLY ROSARY SCHOOL***CLOSED,bbatchelor@holyrosaryschool.co.za
HOL101,HOLLER TRADE CC***COD***,holler@holler.co.za
HOL102,HOLA 7 PROJECTS ***COD***,statement_jb@silveray.co.za
HOL103,HOLSKY CORPORATE BUS *COD*,holskysolutions@gmail.com
HOL104,HOLY ROSARY SCH**COD**, 
HOM100,HOME LOVERS BUILDERS CC***COD*, 
HOM101,HOMEFRONT TRADING 51 ***COD***, 
HOM102,HOMEFRONT TRADING  400***COD***,charl.mackillican@gmail.com
HON100,HONEY BEE FLORIST,honeybee0786@telkomsa.net
HOO100,HOOKEM SUPPLIES***COD****, 
HOO611,HOOGLANDPERS,hoogland@netactive.co.za
HOP611,HOPETOWN APTEEK,hopetownapteek@gmail.com
HOP613,HOPETOWN APTEEK**COD**,hopetownapteek@gmail.com
HOR100,HORST DOEDENS TOBACCO & GIFTS,statement_jb@silveray.co.za
HOS100,Hostprops1080CCT/A BLUE TOMATO,bluetomato@yebo.co.za
HOS101,HOSS STATIONERS***COD***,statement_jb@silveray.co.za
HOT611,HOTEL AMENITIES SUPPIERS***COD,bdagisy@gmail.com
HOU100,HOUND DOG INV (CASH ONLY),statement_jb@silveray.co.za
HOU101,HOURGLASS TRADING 46 CC **COD*,sales@tocdbn.co.za
HOU102,HOUSE OF HUBBLY ***COD***,gerardt@houseofhubbly.co.za
HOU103,HOUSE OF TOBACCO (COD) CASH,fsmit@mweb.co.za
HOW100,HOWICK PREP SCHOOL (COD) CASH,statement_jb@silveray.co.za
HPL100,H&P LABELS (PTY) LTD, 
HPS100,HP STATIONERS***H/O  18.7****, 
HSE100,H S E CC ****COD****,info@hsecc.co.za
HSI100,STONE COLD INVESTMENT (COD ONL,statement_jb@silveray.co.za
HUD100,AFRICAN COMMERCE DEVELOPING CO, 
HUK100,HUKUNTSI TRADING (COD) CASH,statement_jb@silveray.co.za
HUN100,HUNADI AND MONARE TRAD***COD**,robertdigomo@yahoo.com
HUN101,HUNI TRADING ENT***COD***,huni24@gmail.com
HUS100,HUSTLE OFFICE SUPP (COD) CASH,info@hustleoffice.co.za
HUS101,HUSMAN TRADING (PTY) LTD***COD,musman.ofzal@yahoo.com
HUT100,HUTMAS DECO&HOME**COD***,ohutama@gmail.com
HUX100,HUX TECHNOLOGIES(LIGUIDATED), 
HVA100,HVA INVESTMENTS, 
HYG100,HYGIENE DISPOSABLES ***COD***, 
HYP001,PICK N PAY H/M FAERIE GLEN, 
HYP002,PICK N PAY H/M HIGHGATE, 
HYP003,PICK N PAY H/M KLERKSDORP, 
HYP004,PICK N PAY H/M NORWOOD, 
HYP005,PICK N PAY H/M BOKSBURG, 
HYP006,PICK N PAY H/M STEELEDALE, 
HYP007,PICK N PAY H/M NORTHGATE, 
HYP008,PICK N PAY H/M VAAL, 
HYP009,PICK N PAY H/M WONDERPARK, 
HYP011,PICK N PAY H/M PRINCESS CROSSI, 
HYP012,PICK N PAY H/M WOODMEAD, 
HYP017,PICK N PAY H/M MONTANA, 
HYP018,PICK N PAY H/M CENTURION, 
HYP019,PICK N PAY H/M GREENSTONE, 
HYP020,PICK N PAY H/M SOWETO, 
HYP612,PICK N PAY H/M BLOEMFONTEIN,bl@silveray.co.za
IAN100,IAN-K-INVESTMENT ***COD**,iankinvestment@gmail.com
IBC100,I B CONNECTIONS (CASH ONLY),ndibc@mweb.co.za / ibcorders@mweb.co.za
IBI100,I BIZ NET***COD***, 
ICA100,ICA OFFICE NATIONAL - EMALAHLE,debtors@officenational.co.za
ICE100,SISONKE EMBROIDERY ***COD***,RODNEY@WARRIORINCENTIVES.CO.ZA
ICE101,ICE CONSUMABLES**CLOSED**,iceconsumables@gmail.com
ICE102,ICE INC (PTY) LTD ***COD***,prelin@laracani.co.za
ICE103,ICELL CC ***COD***,ginab@icell.co.za
ICM100,I & CM INTELLEGENT (CASH ONLY), 
ICO100,ICOLOR TECHNOLOGY PTY LTD,accounts@icolor.co.za
IDE100,IDEAL ELECTRICAL & MINING SUPP,debtors@idealelectrical.co.za
IDE101,IDEAS UNLIMITED*****COD*****, 
IDE102,IDEAL LANE CC ** (COD ONLY),statement_jb@silveray.co.za
IDE103,IDEAL STATIONERY,info@idealstat.co.za
IDE110,IDEM PTY LTD, 
IDE120,IDESIGN COMMUNICATIONS ***COD*,roland@idesigncomm.co.za
IES100,IES PRODUCTS-PROJECTS***COD***,ies.projects@telkomsa.net
IES101,IES CONSULTING &N TURNKEY *COD,statement_jb@silveray.co.za
IET130,IETSIE ALS, 
IET131,IETSIE ALS STATIONERS, 
IFI100,I-FILL SOLUTIONS, 
IGN100,IGNITION MARKETING ***COD***,chynna@ignitionmarketing.co.za
IKE100,IKEMELENG TRADING CC, 
IKE101,IKEMELEN LABOUR CONS***COD***,mph@mellon.co.za
IKE102,IKETSETSENG STATIONERY  *COD*,abel.mazibuko@gmail.com
ILA100,ILANGA SOURCING (PTY)LTD***COD,sales@ilangasourcing.co.za
ILA101,ILANDA DISTRIBUTION CENTRE ***COD***,ilandadist@mweb.co.za
ILI100,ILIHLO TECHNOLOGY CC, 
ILI101,ILIFU TRADING 176, 
ILI102,ILIKUSASA TECHNOLOGY **COD***,info@ilikusasatech.co.za
ILJ100,ILJ COMPUTERS***COD***,etienne@iljcomputers.co.za
ILM100,ILMA'S STATIONERS CC (CASH ONL, 
ILU103,ILULA TRADING **COD**,ilula@workmail.co.za
IMA100,IMANASA BUSINESS (CASH ONLY), 
IMA101,IMAGEMAX CC***COD***, 
IMA102,IMAGE CORPORATION***COD***, 
IMA103,IMAGE PRODUCTS CORP (CASH ONLY, 
IMA104,IMAGECO.- A DIVISION ***COD***,info@imaageco.co.za
IMA105,"IMAGINE ARTS,BEADS***CLOSED*",leana.zim@gmail.com
IMA106,IMAGEWORLD  ILLOVO,imagilvo@iafrica.com
IMA107,IMAGELINE COMPUTERS ***COD***,image.line.comp@gmail.com
IMA200,IMAGE PROMOTIONS CC,btjpromo@iafrica.com
IMA501,IMA TRAINING SOLUTIONS   *COD*, 
IMB100,IMBALIYETHU TRAD ENT**COD**, 
IMB101,IMBEWU BUSINESS TECHNOLOG (PTY,alicen@ibtechnologies.co.za
IMD100,IMD STATIONERS CC***COD***, 
IMF100,IMFUNDO STATIONERS****COD**,imfundostationers01@gmail.com
IMI100,IMINYANA MINING & TRAD***COD**, 
IMI101,IMIKHOSI TRADING ENT***COD***, 
IMI102,IMISEBE PRINTING**COD***,imisebe@mweb.co.za
IMI103,IMIKHOSI TRADING ENTERPRI *COD,statement_jb@silveray.co.za
IMI104,IMITHA ENERGY SOLUTIONS *COD*,imithaenergy@gmail.com
IMM611,UKWAKHA DEVELOPERS T/A,book@lantic.net
IMP100,IMP DISTRIBUTORS,martin@autoinfo.co.za
IMP101,IMPILO TRADING ENTERPRISE *COD,impiloh@vodamil.co.za
IMP102,IMPACT STATIONERY DIST PTY LTD, 
IMP104,IMPACT PLUS (USE WAV101), 
IMP105,COPIRITE ( CASH ONLY),copirite@telkomsa.net
IMV100,IMVELO TECHN (PTY) LTD*COD*, 
IMV101,IMVUZO CONSULTING (PTY) LTD***COD****,imvuzo-consulting@gmail.com
IMV601,**USE DYN611**IMVUSA TRADING,DYNAMIC.INTERNET29@GMAIL.COM
INB100,INBOX TECHNOLOGIES***COD**,mzqasim@inboxtech.co.za
INC100,INCLUSIVE RUBBER STAMPS **COD*,noma@inlcusiverse.co.za
INC101,SANDTON MONTESSORI PRIMARY,caroline@montessorischool.co.za
INC102,INCWADI JUNCTION(H.O.06.05.10), 
INC103,INCREDIBLE SOLTIONS ***COD***,vinority@incredibles.co.bw
INC104,INCREDELEC CC ***COD***,statement_jb@silveray.co.za
INC105,INC OFFICE SUPPLIES ***COD***,inc.officesupplies@gmail.com
INC106,INCAPEACE TRAD & PROJ***CLOSED*,lesego.kalakgosi@gmail.com
IND051,BATHO CASH & CARRY, 
IND052,HAPPY FAMILY DISTR - EAST RAND,Accounts2ibc@mweb.co.za
IND053,HAPPY FAMILY DISTR - SPRINGS,Accounts2ibc@mweb.co.za
IND054,HAPPY FAMILY DISTR - WITBANK M,Accounts2ibc@mweb.co.za
IND100,INDEX STATIONERS (H/O 31/8/04), 
IND101,INDUSTRIAL SUPPLY SPEC., 
IND102,INDUSTRIAL GENERAL DISTRIBUTOR,hana@igdgroup.com
IND103,INDUSTRY DYNAMICS *SOLD*,gavinwmeyers@Lmmaccs.co.za
IND104,INDALO MANUFACTURING (CASH ONL, 
IND105,INDUBE MINING CC**H/O**D/O, 
IND106,INDUSTRY DYNAMICS * CASH ONLY*,info@industrydyn.za.net
IND107,INDALE ENTERPRISES ***COD***,admin@indale.co.zw
IND109,INDINGILIZI GALLERY***COD***, 
IND110,INDUSTRIAL ELECT & HARDWARE DISTRIBUTORS (PTY) LTD,shaylen@iehd.co.za
IND199,INDEPENDANT BUYING CONSORTIUM(,accounts2.ibc@mweb.co.za
IND611,INDIGENOUS CORP. SOLUT**COD**,indigenouscorporatesolution@gmail.com
INF100,INFORM & EDUCATIONAL INST**COD, 
INF102,INFOMATE PROJECTS TEAM CC, 
INF105,INFINITE BLUE  T/A ACCESS**COD,access.stationery@vodamail.co.za
INF106,INFOAGE BUSINESS SOLU***COD***,jsakwa@infoagebs.com
INF125,INFO OFFICE NATIONAL,infodisc@mweb.co.za
INF611,INFO VISION**COD**,bl@silveray.co.za
ING100,JUDY VAN DER VEEN AGENCIES T/A,sales@ingearpromotions.co.za
ING101,INGOANEKHUBEDU (PTY)***COD**,connie@ingoane.co.za
ING102,INGABIRE GENERAL**CLOSED, 
INH101,INHLANHLA GA TSHWARELO (COD)CA,inhlanhlagatshwarelo@gmail.com
INK100,INHLAHLULO TRADING(COD)CASH!!!,percysibiya@mweb.co.za
INK101,THE INKPOT STATIONERS (RUSTENB,admin@rustationers.co.za
INK102,INK PLUS ***COD***,inkplusmbg@gmail.com
INK103,INT. SCHOOL OF HOUT BAY****COD,gill.baxter@iesmail.com
INK104,INKPOT STATIONERS**COD**,tobv@telkomsa.net
INK105,INK POT  (ALBERTON),amandainkpot@gmail.com
INK106,INK SPOT SUPPLIES,yaglin@inkspotsuppliers.co.za
INK107,INKOSA CONSUMABLES (CASH ONLY), 
INK108,INKOSA CONSUMABLES, 
INK109,INK 4 U (COD)CASH,sales@tccorner.co.za
INK110,INK WORLD***COD***,inkworlds@gmail.com
INK111,INK 4 LESS,info@ink4less.co.za
INK112,INK 4 LESS,boskruin@ink4less.co.za
INK113,INK SPOT & IT***COD***,natsie!@telkomsa.net
INK114,INKWORX ***COD***,theo@ink-worx.xo.za
INK612,INK SOLUTIONS,frans@ink-solutions.co.za
INK613,INKPOT SKRYFBEHOEFTES***COD***,inkpot2881@gmail.com
INN100,INNOCENT MOATLE**COD**, 
INN101,INNOVATIONS BOOKSHOP,innovation1@vodamail.co.za
INN102,INNOV8 BOOKSHOP***COD***,innov8retail@gmail.com / info@innov8bookshop.co.za
INN103,INNOVATIVE MINING SUPPL**COD*,keith@innovativemining.co.za
INN150,INNOVATIVEMOTOR MERCHANDISE CC,mike@motormerchandise.co.za
INS100,UNI201, 
INS101,INSUKAMINI TRADING (CASH ONLY), 
INS102,INSISWE TRADERS***COD***,insiswe@telkomsa.net
INS103,INSTRAMAC CC,instra@iafrica.com
INS104,INSPIRED CREATIONS *COD*,brakw@hotmail.com
INS150,INSTEAD OF FLOWERS: BOX IT*COD, 
INT100,INTERMACH STATIONERS CC,imach@global.co.za
INT101,INTERNATIONAL XPORT SERVICES, 
INT102,INTERJEWEL,interjewel@hotmail.com
INT103,INTERN ENTERP & W/SALER**COD**, 
INT104,INTRICACIES TRADING*****COD***,statement_jb@silveray.co.za
INT105,INTLE DESIGN (CASH ONLY),statement_jb@silveray.co.za
INT106,INTERIOR VILLAGE (CASH ONLY), 
INT107,INTASTELLA SERVICES CC***COD**,accounts@IntaStella.net;Kohen@IntaStella.net
INT108,INTRAS (COD) CASH,intras@icon.co.za
INT109,INTROSTAT (PTY) LTD,sarahs@introstat.co.za
INT110,INTERLINK AGENTS & ASSOC(PTY)L, 
INT111,INTER BUSINESS CONSUM***COD***,statement_jb@silveray.co.za
INT112,INTEGRICO TRADING CC***CLOSED**,letty@integrico.co.za
INT113,INTOMBI PROMOTIONAL **COD**,sharmela@intombi.co.za
INT115,INTELLIGENTS SYST **ACC CLOSED,jmumba@mweb.co.za
INT116,INTOMBI PROMOTIONAL GIFTS CC***COD*,anthea@intombi.co.za; lourse@intombi.co.za
INT118,INTERWORLD TRADING***COD***,interworld@global.co.za
INT121,INTEROFFICE SUPPLIES(H/O 12/9/,leeannp@interoffice.co.za
INT122,INTOMBENHILE CC**B/D 12.09****, 
INT126,INTEGRATED COMPUTER SERV*COD**,info.ics@webmail.co.za
INT127,INTESHIELD (PTY) LTD***COD*,funzani@inteshield.co.za
