ACCOUNT,NAME,DELIVERY ADDRESS,Longatude,Latitude,Level of Accuracy
14033,MEDINOX PTY LTD,"UNIT4 55 CRORNWOOD RD CNR DIAMOND & KIMBERLITE
  ORMONDE",28.004586,-26.234233,High
14036,DR BOSMAN A,"EENHEID 46 WATERKLOOF VILLAGE SIDNEY LAAN 279
  WATERKLOOF",23.36998,-34.05646,High
14037,CLICKS PHARMACY - 2 LONG STREET,"SHOP4,2LONG STREET BUILD CNR HANS STRYDOM & LOOP
  STR CAPE TOWN",18.4231,-33.9185,High
14038,DR BODENSTEIN WMJ (DR WMJ BODENSTEIN INC,"MEDICLINIC PANORAMA ROTHCHILD BLVD SUITE 126
  1ST FLOOR PANORAMA",18.5777982,-33.8759699,High
14040,DR BRITZ RS BEST BODY SKIN,"103/104 WREROSE COURT WRENROSE AVE
  BIRDHAVEN",26.5262139,-33.3169597,High
14042,SPARKPORT CITY PHY(AHMED&HOOSEN PTY LTD),"CRN YUSUF DADOO & ANTON LEMBEDE STREET
  DURBAN",31.018217,-29.860139,High
14043,DR ROSSOUW HC (BODY AESTHETICS),7&9 PARK STREET DURBANVILLE,18.9637,-33.724716,High
14044,DR MOAGI JL,218 RIBBON STREET THE ORCHARDS X 11,28.086902,-25.651628,High
14045,INTERCARE MANAGED HEATH CARE PTY LTD,"PANORAMA HEALTHCARE CNT C/O ROTHCHILD BLVD&HENNIE
  WINTERBACH STR PANORAMA",18.5759808,-33.8757982,High
14046,DR MARACHA PTY LTD,"SUITE 5 3RD FLOOR CNR BURNETT&GROSVENOR STR
  HATFIELD",28.237614,-25.7504248,High
14048,DR ROSSOUW ST BENEDICT'S COLLEGE,"ST BENEDICTS COLLEGE HARCUS ROAD
  BEDFORDVIEW",28.1356176,-26.1742295,High
14049,DR DAVIDOVICI MH,"62 JENNIFER LANE GLENHAZEL
  JOHANNESBURG",28.08424,-26.1515999,High
14050,THE WORKFORCE GROUP PTY LTD,501 NUPEN CRESCENT MIDRAND,28.0364302,-26.1847299,High
14051,DR OPPERMAN D & DR VAN WYNGAARDT (,"SHOP22B PALM GROVE CNT CRN MAIN RD & CHURCH STR
  DURBANVILLE",18.6483994,-33.8339125,High
14053,DR KARL M,"42 BARNEY MOLOKWANE ST TRICHARDT
  2300",29.2311256,-26.4909638,High
14054,DRS RABINOWITZ JM/LOURENS,313 VOORTREKKER ROAD PAROW,18.5981,-33.90356,High
14055,DR FERNANDEZ SILVA M(MFS MEDICAL PRCTICE,"CARLETONVILLE HEALTH CNT 90 AGNEW ROAD
  CARLETONVILLE",27.39969,-26.35018,High
14057,LESEDI LA DISTSHABA TRADING,"94 NEW ROAD CARLSWALD MIDRAND
  GAUTENG",28.1096603,-25.9766727,High
14059,DR DE BEER DD (FAUNAFIX HOLISTIC ANIMAL,"8 WILHELMINA AVE CONSTANTIAKLOOF
  ROODEPOORT JHB",28.06824,-26.20102,High
14060,LENMED DAXINA (LENASIA RENAL CNT PTY LTD,"STAND 1682 IMPALA STREET
  LENASIA SOUTH",27.8410845,-26.381853,High
14061,LENMED LENASIA (LENASIA RENAL CTR PTY LT,"K53 HIGHWAY STR LENASIA EXT 8
  LENASIA",27.86467,-26.32683,High
14062,DKJ TRAINING COLLEGE&AMBULANCE SERV,"46 IVAN WALKER STREET DAWKINSVILLE
  KLERKSDORP",26.67974,-26.86565,High
14063,DR STOCH GW INC,"107 GLYNNWOOD MED SUITE 132 WOBURN AVE
  BENONI",28.3072,-26.19363,High
14064,MELOMED MITCHELLS PLAIN (MELOMED RENAL,"MITCHELS PLAIN 4FLR TOWN CTR MITCHELLS PLAIN
  SYMPHONY WAY WESTERN CAPE",18.621274,-34.049518,High
14065,MELOMED TOKAI(MELOMED RENAL CARE PTY LTD,"TOKAI HOSPITAL CNR KEYSER & MAIN ROAD
  TOKAI WESTERN CAPE",18.4589772,-34.0677133,High
14066,DR NAMBI AN (DR AN NAMBI SURGERY PTY LTD,"24B SUTTER WEG BELA BELA
  LIMPOPO",28.29471,-24.8864,High
14067,DR MABUZA PP (MAKRO CARNAVAL),"16BEECHWOOD STREET DALPARK
  EXT 19 BRAKPAN",28.00704,-25.61889,High
14069,DR JANSEN VAN RENSBURG IM,PEACE STR 34 TZANEEN,30.15904,-23.83063,High
14071,DR SINGH S (MEDEFINE HEALTH PROF,"SHOP 6 PARK PLAZA CRN PINE AVE & WEST STR
  KEMPTONPARK",28.2290116,-26.1068003,High
14072,DR BOTHA BA,"44 HERTZOG STRAAT SCHOEMANSVILLE
  0216",27.83904,-26.31157,High
14075,MAGNOLIA WOUND CARE PTY LTD,"NETCARE SUNNINGHILL HOSP CNRNANYUKI & WITKOPPEN
  SUNNING HILL PARK SANDTON",28.069469,-26.037795,High
14076,DR RAGIE A,"11PRESIDENT STREET ZEERUST
  2865",26.07823,-25.54304,High
14078,TEMBISA RENAL UNIT RENAL CARE HOLDINGS,"TEMBISA RENAL UNIT 128 FLINT MAZIBUKO STREET
  HOSPITAL VIEW TEMBISA",28.23756,-25.9828,High
14081,DR MBENGO JM (PINK RIBBON BREAST,"01,11TH STREET PARKMORE
  SANDTON",28.0425616,-26.0967351,High
14082,DRS PRETORIUS MVA & VEN,HOODWEG 28 ORKNEY,26.6645848,-26.9810558,High
14083,DR VENTER WP,"LIFE FLORA HISPITAL SUITE 1 SOUTH BLOCK WILLIAM
  NICOLE DRIVE FLORACLIFFE",27.9191498,-26.1518312,High
14084,DR SHANGE LM,"85 KOMANE STREET ATTMED HEALTH CENTRE NEXT TO STA
  PLAZA MALL OPP THE STADIU",28.0717169,-25.7713352,High
14085,KLOOF APTEEK,"10 MAIN STREET JOUBERTINA
  6410",23.8824699,-33.83049,High
14086,SAVANNAH VETERINARY SERVICE PTY LTD (,"WATERBOK STR 5 THABAZIMBI X3
  ERF NO 0003",30.4057586,-29.5659793,High
14087,DR VAN ASWEGEN GJ ( GJVA PTY LTD),"1ST FLOOR CTR MEDICAL EXCELLENCE 15 HIGH STREET
  MELROSE ARCH JHB",27.9922,-26.19198,High
14088,DR JORDAAN HP,MULTICENTRE C/O MEADE STR MARKET STR GEORGE,22.4614724,-33.9635829,High
14089,CLICKS PHARMACY BOITEKONG,"SHOP34 BIOTEKONG SHOPPING MALL THLOU STREET
  RUSTENBURG NORTH WEST",27.2746,-25.61,High
14090,DR VAN DER MERWE PJ(PPC CEMENT,"1 ESKIA MPHAMLELE ROAD PPC CEMENT SA
  HERCULES",28.216478,-25.770533,High
14092,DR PRINSLOO WBJ,"OEWERPARK 15 ROKEWOOD LAAN
  DIE BOORD STELLENBOSH",18.8476524,-33.9437698,High
14093,BASIC EDUTOYS,809 MANSFIELD AVE MAYVILLE,28.186668,-25.704851,High
14094,HKV & ASSOCIATES PTY LTD,809 RUBENSTEIN DRIVE MORELETTA PARK,28.2957,-25.815418,High
14095,DR MSIBI VP,"SHOP 20 THE JUNXION
  STANDERTON",29.2418543,-26.9308667,High
14097,HEALTH ZONE PHARMACY,"36 RHEA STR C/O A DHALNGAMANDHLA
  SEDIBENG",28.237769,-26.004934,High
14099,DR LISTA GARCIA JJ,3 PARK CRESENT EAST PIET RETIEF,29.1993651,-26.5213484,High
14100,NTSHEHI SP BIOCROSS LABORATORIES CC,"4 EMALAHLENI PRIVATE HOSPITAL
  MANDELA DRIVE EMALAHLENI",29.216573,-25.875442,High
14101,DR PRAGDIN VS PARKWOODS ANIMAL EMERGENCY,"CNR JAN SMUTS & WELLS AVE 24 NEWPORT ROAD
  PARKWOOD",28.0333675,-26.1511382,High
14102,DR KOCK JHM,"MOOIRIVIER RYLAAN 110 NORKEMPARK
  KEMPTON PARK",28.21608,-26.06191,High
14103,DR NIJLAND G(NATMED HEALTHCARE,"175 GENERAL HERTZOG STR THREE RIVERS
  VEREENIGING",28.14433,-26.275074,High
14105,DR OELOFSE LA(DR VIC OELOFSE INC),"CENTRAL PROFESSIONAL SUITES 20 CENTRAL AVE
  KEMPTON PARK",28.23446,-26.10666,High
14106,SELGO PHARMACY(SELGO PHARMACY CC),"91 DE KORTE STR BRAAMFONTEIN
  JHB",28.03678,-26.19321,High
14125,DR DU PLOOY JS,"DR JS DU PLOOY PRAKTYK NORDA STR 13
  LEANDRA",28.9190782,-26.3629692,High
14127,DR NIEBUHR H 10 HSP GROUP SA PTY (BENONI,"DUNLOP INDUSTRIAL PRODUCT LINCOLN ROAD BENONI
  NESTADT INDUSTRIAL SITES",28.2336568,-26.1068058,High
14130,DR CRONJE P,FICMED 1 GUSTAV SINGEL FICHARDTPARK BLMF,26.17849,-29.1482,High
14135,DR PARBHOO A,"ROOM 429 LOUIS LEIPOLDT H BROADWAY ROAD
  BELLVILLE 021-949 6455",18.613216,-33.901217,High
14138,INSTAVET IMPORT & EXPORT,CHEM PARK 200 BERGRIVIER DRIVE CHLOORKOP EXT 24,28.18381,-26.07459,High
14139,DR BRINK C ZULANCO TRUST,"LIFE FOURWAYS HOSPITAL SU A3 CNR CEDAR ROAD & CEDAR
  WEST FOURWAYS",27.994151,-26.0121825,High
14146,PROTEA DIEREKLINIEK BK DR SPARKS CN,250 KLOPPERSTR RUSTENBURG,27.2215047,-25.675961,High
14153,DR ROSSOUW WW 10 OCCUPATIONAL MEDICIN,"OCCUPATION MED & RISK MAN 971 CROTS STR
  RIETFONTEIN",28.22906,-25.696325,High
14156,DR CELLIERS D UNITAS HOSPITAAL,"UNITAS HOSP KAMER 201 H/V CLIFTON & CANTOMENT S
  CENTURION",28.2017421,-25.8403665,High
14160,DR HYAMS JH 10 CORNWALL HILL COLLEG,"CORNWALL HILL COLLEGE NELLMAPIUS DRIVE
  IRENE",28.2787136,-25.7836166,High
14162,LEICESTER M & MCCORD J COMPLETE PHYSIO,"1STE VLOER WATERKLOOF CEN H/V MAIN & CROWN STRAAT
  WATERKLOOF PRETORIA",28.2558057,-25.761097,High
14171,DR MALAN JF RIVONIA PRAC-HOMOPAA,"4 LOUISE TERRACE AUTUMN ROAD
  RIVONIA",19.250444,-34.4092,High
14180,MEDIRITE KUILSRIVER PHY KUILSRIVIER CAPE,"SHOP NO 16 SHOPRITE CENTR CNR VAN RIEBEECK STRAAT
  KUILSRIVIER",18.67815,-33.92637,High
14183,MLS BANK BLOEMFONTEIN,"DR PANSEGROUW JJ MEDICLINIC NELSPRUIT
  LOUISE STR NR 1",30.936534,-29.954862,High
14191,DR KROMHOUT K,"KERK STRAAT 50 LYDENBURG
  1120",30.456684,-25.093207,High
14192,DR OOSTHUYSEN L,"DR BARENDRECHT SPREEKKAME 25 GEORGIA STR
  EVANDER(SEKURITEITS KODE",29.217861,-26.51022,High
14193,DR SMIT CW,JANSEN STR 38 TRICHARDT,29.231776,-26.494431,High
14197,DR DUVEL KI,"DR JOHAN NEL PRETORIA OOS HOSP MEDIESE SENTRUM
  KAMER 12 NEURO & ORTOPEDI",28.3328875,-25.847494,High
14209,DR FABER BL,"MEDI-CLINIC SUITE 202 KELLNER STR
  BLOEMFONTEIN",26.2029402,-29.1082112,High
14210,DR DE CONING EC INGELYF,"MEDI-CLINIC SUITE 202 KELLNER STR
  BLOEMFONTEIN",26.20225,-29.10766,High
14213,DR MENNEN EM,"KLOOF MEDICLINIC SUITE G03 511 JOCHEMUS STR
  ERASMUS KLOOF X3",28.263072,-25.810967,High
14214,DR FOURIE SA,"WOODHILLPARK SENTRUM ST BERNARD RYLAAN
  GARSFONTEIN",28.316433,-25.80703,High
14215,DR KEEVE A,"MATHEY STR 42 ZASTRON
  !!NIE MA & WO NIE!!",27.0836454,-30.302258,High
14217,DR CHAMPION M INGELYF,BUITEN STR SCHWEIZER RENEKE,25.327718,-27.191595,High
14218,DR SNYMAN LC,"PTA OOS HOSPITAAL SUITE M GARSFONTEIN WEG
  MORELETA PARK",28.3047,-25.82055,High
14231,DR RUSSELL LG,265 KURUMAN AVE SINOVILLE,28.220336,-25.68733,High
14243,DR BREEDT J 10 MASSTORES PTY LTD,"MASSTORES PTY LTD T/A MAK SA (MAKRO WONDERBOOM)
  LAVENDER ROAD 270 ANNLIN",27.8749698,-25.8034314,High
14244,CORNERSTONE PHY NORTHCLIFF(CORNERSTONE,CNR BEYERS NAUDE & WAUGHA NORTHCLIFF,27.97768,-26.14014,High
14247,DR SCHMIDT KH INGELYF A,"GROENLAAN 33 KRIEL
  REK:AMELIA 082 828 4968",29.2614822,-26.2520507,High
14250,DRS PRETORIUS WJC/GENIS RUSTENBURG,"X-RAY DEPT IN PELGERAE HO KOCK STR
  RUSTENBURG",27.2422332,-25.6743046,High
14254,DR KOZUCHOWSKI KE,NO 9 CARMEL AVENUE NORTHCLIFF RANDBURG,27.96943,-26.15075,High
14258,DRS PRETORIUS WJC/GENIS P INGELYF,"X-RAY DEPT IN FERNCREST H MOUMO STR
  THLABANE",27.2422332,-25.6743046,High
14261,DR KIRSTEN JF 10 GARSFONTEIN,CNR SANDRA & COLEY STR GARSFONTEIN,28.303777,-25.800535,High
14262,DR NAUDE M 10 RIVIERA,NORTH STRAAT 98 RIETONDALE,28.24565,-25.69667,High
14265,DR SOORRAJ RR,"233 ENKELDORING STREET MONTANA PARK
  PRETORIA",28.252919,-25.683792,High
14278,DR STANDER HA EN VENNOTE,"MEDIESE SENTRUM NO. 13 BURGERSTR 49
  POLOKWANE",29.46472,-23.91567,High
14280,DR AKRAM FA A,"SHOP H1 KIT-KAT PLAZA 327 CHURCH STR
  PRETORIA WEST",28.160851,-25.747869,High
14281,DR SCHUTTE PJW INGELYF,"CHRISTOFFEL STR 26 VAN RIEBEECKPARK
  KEMPTON PARK",28.21828,-26.0746,High
14285,DR CHRISTIANE SME 10,41 GREY STREET QUEENSTOWN,26.878668,-31.895534,High
14288,DR GROBBELAAR JE,"25 MAGALIESKRUIN SHOP CNT BRAAM PRETORIUS STR
  MAGALIESKRUIN",28.2299517,-25.6865067,High
14296,DR FISMER WE 10,155 KERK STREET RUSTENBURG,27.23813,-25.6728999,High
14297,BLACKMODE PHARMACY A,"SHOP 5 ROPER CENTRE 20 FATIMA BHAYAT
  RUSTENBURG",27.23826,-25.6649299,High
14308,DR NAUHAUS CN,"305 EDWARD STR WATERKLOOF
  (012)430 2695",28.275056,-25.745312,High
14310,DR MARAIS IR 10 VAN ZYL J (FISIO),"161 HOOG STRAAT HOEK VAN HOOG & HLOBANE
  INGANG IN HLOBANE STR",18.34554,-31.55502,High
14325,DR SPRINGOLO E AS,"CNR KOCK & HEYSTECK STR X-RAY DEPT RUSTENBURG
  KONTAK PERSOON ROSEMARIE",28.0125242,-26.0777806,High
14335,DR VAN DRIEL A. A,"RIGEL LAAN 365 ERASMUSRAND
  PRETORIA",28.249679,-25.808133,High
14342,DR POTGIETER JS 10 CANSA NORTHWEST,"THEUNIS FICHARDT HOSPITIU KOLLEGE STR
  POLOKWANE SIEN OOK *7",29.47482,-23.90397,High
14343,DR KRANIDIOTIS PL 11 JOHNSON DIVERSEY SA,"JOHNSON DIVERSEY SA PTY L C/O NAGINGTON & ROSSOUW R
  WADEVILLE",28.07472,-26.14204,High
14348,DR JANSE VAN RENSBURG M11,"SIMON VERMOOTEN STRAAT FORDS MOTOR COMPANY OF SA
  MEDIESE SENTRUM HEK NR. 1",28.3324588,-25.7212431,High
14353,DR ADENDORFF HPF KRIEL MEDIESE KLINIE,"KRIEL MEDIESE KLINIEK BOKMAKIERIE STR
  KRIEL",29.2694969,-26.2560793,High
14359,JANSE VAN RENSBURG CJ DIEETKUNDIGE,"DR AE BURGER PRAKTYK MEDICARE PRIV HOSPITAL
  54 ZAND STR RUSTENBURG",27.23582,-25.68003,High
14362,DR BIRKHOLTZ FF 10,"LITTLE COMPANY OF MARY HO GEBRUIK INGANG IN TOTIUS
  CRECHE BUILDING 50 GEORGE",28.2161659,-25.771333,High
14364,DR BLAAUW D,SMITSTRAAT 11A WOLMARANS STAD,25.9824162,-27.1948967,High
14365,DR VAN DEN BERG DJ RUSTENBURG,KERK STR 196A RUSTENBURG,27.2366,-25.67275,High
14367,DR VAN GEERT AAM,"ARWYP 10TH FLOOR PINE AVE
  KEMPTON PARK",28.3072,-26.19363,High
14371,DREYER JB,"DR G LANGE PRETORIA UROLOGIESE HOSPI
  GROSVENOR STR HATFIELD",28.217743,-25.76961,High
14377,DR STROEBEL AR ZOUTPANSBERG MED CNT,"ZOUTPANSBERG MEDICAL CARE H/V VAN JOUBERT & CELLIER
  LOUIS TRICHARDT LIMPOPO",29.90953,-23.03612,High
14378,DR VAN HEERDEN J,"SUITE 12 PRETORIA OOS HOS GARSFONTEINWEG
  MORELETAPARK",28.3047,-25.82055,High
14383,DR TOERIEN HC INGELYF,"31 ALIE VAN BERGEN STR WITRIVIER
  (BEL EERS 12:00)",31.0187742,-25.3277317,High
14385,X KLOOF ROAD DISPENSARY AS,"17 KLOOF ROAD BEDFORDVIEW *072 166 1923
  SEL 083 4196 563",28.13315,-26.18479,High
14388,DR MARAIS P,"1 GLYNN EDEN MEDICAL CNR HARRISON & PRINCES AV
  BENONI WOENSDAE 12 UUR TO",28.307981,-26.195714,High
14389,DR BUCHHOLTZ MA CHIROPRAKTYK,"11 DUFFTON ROAD ASTON MANOR
  KEMPTON PARK",28.24912,-26.08684,High
14390,DR OBERHOLZER/LABUSCAG 11 ENGELBRECHT,"LCM HOSPITAAL SUITE 308 GEORGE STORRAR RYLAAN
  GROENKLOOF PRETORIA",28.216166,-25.771333,High
14392,X BLOMTUIN APTEEK A,"BLOMTUIN APTEEK SUIKERBOS STRAAT
  BLOMTUIN BELLVILLE",18.649077,-33.884504,High
14421,OOSTHUIZEN ORTHOPAEDIC SERVICES,"GEZINA STAD HOOFSTRAAT VOORTREKKER WEG (STEGIE S
  REGS TUSSEN MICHAEL BRINK",26.6789525,-26.8308835,High
14424,DR GRIFFITH JR,"2ND FLOOR THE OFFICE TOWE SANDTON CITY C/O RIVONIA
  & SANDTON DRIVE SANDTON J",28.0606404,-26.0833633,High
14433,DR MACKENZIE RM DISPENSARY,"SUITE 4 MEDIGATE CENTRE MEDIGATE ROAD GATEWAY
  UMHLANGA",31.0685311,-29.726897,High
14436,DR BRITZ MM,DANIE THERON STRAAT 256 PRETORIA NOORD,28.175991,-25.676428,High
14444,DR ISMAIL MHH/ISMAIL SMA GANCHI SA INC.,"199 4TH STREET ASIATIC BAZAAR
  MARABA STAD PRETORIA *NA",28.174766,-25.740729,High
14445,KLOOFSIG VETERINARY CLIA DR DODKINS PNA,"KLOOFSIG VETERINARY CLINI 289 KLOPPER STREET
  RUSTENBURG",27.21534,-25.68131,High
14449,DR LOMBARD PP BES-RAY SLIMMING HEA,"BES-RAY SLIMMING HEALTH A BEAUTY
  NAUDE STR 18 RAYTON",28.529616,-25.73644,High
14457,DR DU TOIT PW INGELYF,"SUITE G07 FLR BUSAMED PAARDEVLEI HOSP 4 GARDNER
  WILLIAMS AVE SOMERSETWEST",18.812918,-34.092374,High
14458,DR BHORAT AE,1900 DLAMINI EXT II SOWETO,27.878039,-26.267056,High
14459,DR HERSELMAN EF&STANDERA,"5 VAN RIEBEECKSTRAAT KAREEDOUW
  (NET WOENSDAE TERRY)",23.8554931,-33.8221425,High
14464,RANT EN DAL DIEREHOSPITAA DR HUBERTS F,"51 CECIL KNIGHT STREET RANT EN DAL
  KRUGERSDORP ACC MARCEL",27.77854,-26.078,High
14466,DR GREENHALGH L A,"18DE LAAN,ROOM 572 MOOT HOSPITAAL,GEZINA",28.218225,-25.714591,High
14470,DR BLAAUW JAD INGELYF(TANDARTS),TRANSVAAL STR 23 LICHTENBURG,26.162911,-26.147435,High
14478,DR DU PRE MD,"9 SUZET AVENUE FLAMWOOD
  KLERKSDORP",26.67846,-26.83074,High
14495,DR OMAR Y,143 ROSE AVE TOTAL CENTRE EXT 2 LENASIA,27.83616,-26.32232,High
14499,DR DE BRUIN JSA 10 2DE REKENING,"WINKEL NR 37 QUAGGA SENTR H/V QUAGGA & KERK STR
  PRETORIA-WES",28.1499196,-25.7490695,High
14501,DR WEYER JH,84 PLEIN STR POLOKWANE,29.45702,-23.90576,High
14503,DR SWANEPOEL MJ & VENNOTE,"7 LIMPOPO AVE MESSINA
  !!!NET SUSAN!!!",30.04368,-22.34222,High
14504,DR NICHOLSON R GC VAN BILJON FISIO,"GC VAN BILJON FISIO MEDIESE SENTRUM LIMPOPO L
  7 MESSINA",30.04368,-22.34222,High
14505,DR HARTLEY L,"MEDICLINICK NELSPRUIT MEDICAL CENTRE,GRND FLOOR
  ROOM G01,1 LOUISE STR NEL",30.961886,-25.4935565,High
14509,SASOLBURG VEEARTS PTY LTD DR SWARTZ LC,1 DONKIN STRAAT SASOLBURG,27.8047419,-26.803064,High
14522,DR DU PREEZ JG 10 KAREN PRETORIUS,"KAREN PRETORIUS PODIATRIS PLOT 35 LUSHOFF
  TZANEEN",28.48143,-26.43051,High
14532,DR VAN DER MERWE DF/NORTM,"NJ VAN DER MERWE STR 18 SASMED GEBOU 0716806192/6
  SASOLBURG",27.82679,-26.81157,High
14541,DR BERGH WA 10 PRIVAAT,13 1ST STREET BABELEGI,28.355586,-25.784492,High
14542,DR BERGH WA 11 AIRDUCT PTY LTD,AIRDUCT PTY LTD 6-1 ST STR BABELEGI,28.355586,-25.784492,High
14549,GYNAE PHARMACY DJH DEFTY PTY LTD,132 CELLIERS STR SUNNYSIDE,28.205556,-25.755985,High
14553,DR MOUTON FJ PRAKTYK,LOMBARD STRAAT 72 POTCHEFSTROOM,27.096469,-26.7001034,High
14574,DR VAN NIEKERK L A JAN KEMPDORP,GRENS STRAAT 153 JAN KEMPDORP,24.836926,-27.921022,High
14575,DR KRITZINGER & SPERSHOTT,"BETHMED MEDIESE SENTRUM DE LEEUW STRAAT 4
  BETHLEHEM",28.31925,-28.23256,High
14577,DISA-MED BARBERTON PHY DJH DEFTY,H/V KAAPMUIDEN & SHEBA ST BARBERTON,31.05197,-25.76253,High
14578,HYDROMED PHY BLOEMFONTEIN DJH DEFTY,CNR KELLNER & PARFITTLANE BLOEMFONTEIN,29.2292469,-26.4888827,High
14579,SANDRAND PHARMACY-DJH DEFTY PTY LTD,"SANDTON MEDI-CLINIC C/O PETER PLACE & HF VERW
  AVE JOHANNESBURG",28.0111173,-26.0775903,High
14583,PHARMCOR PHY VEREENIGING DJH DEFTY,"CNR HOFMEYER & JOUBERT AV VEREENIGING
  VRA VIR MARI",27.92859,-26.66798,High
14585,DR BRITS L A BETHLEHEM,DE LEEUW STRAAT 7 BETHLEHEM,28.32012,-28.23206,High
14586,DR BHIKHA M,"SHOP 7 BARCLAY SQUARE BARCLAY SQUARE SHOPPING C
  RISSIK STREET SUNNYSIDE",28.20262,-25.756801,High
14587,DR SHAW JM/VAN LENNEP TD,"FOURWAYS MEDICAL ROOMS CNR URANIUM & GRANITE STR
  WITKOPPEN",28.0017102,-26.0100283,High
14588,DR SMIT FJ 10 INGELYF,"LOUIS LEIPOLDT MED SENTRU KAMER 2128
  VOORTREKKER WEG BELLVILLE",18.6132162,-33.9012166,High
14589,DR TOICH CA,"8 SHERE GRACE ESTATE STRUBEN STREET
  SHERE PRETORIA EAST",28.32057,-25.73201,High
14598,DR DIRKS J . MONDIFOREST SJONAJON,"MONDI FOREST SJONAJONA AR 27 ROOD STREET
  NELSPRUIT",31.05393,-25.7916023,High
14599,DR HALLEY-STOTT RS,"25 ETON ROAD SUITE NO. 1 KENRIDGE MEDICAL CENTRE C
  DONALD GORDON MEDICAL CEN",28.0359442,-26.1794514,High
14601,CITY OF TSHWANE METROP 10 AKASIA T.D.N,"AKASIA T.D.N. 7DE LAAN KLERKSOORD
  ROSSLYN PAD",28.1252152,-25.6813039,High
14602,DR VAN DER WESTHUIZEN FD,"SUNWARD PARK HOSPITAL KINGFISHER ROAD SUNWARD P
  BOKSBURG",28.2566823,-26.2600002,High
14611,DR STUART AD 31 INCON CC LYTTELTON,"INCON CC FALCON VILLAGE OFFICE PAR
  SOUTH STREET 142 LYTTELTO",28.203281,-25.852792,High
14633,PETERVALE PHARMACY B&K PATEL CC(NUWE EI,"CAMBRIDGE CROSSING C/O WITKOPPEN & STONE HAV
  STR PAULSHOF",28.0516745,-26.0361307,High
14638,DR JINA A JINAS HEALTH CENTRE,"SHOP 1 CNR BROWN & VOORTREKKER STREET
  NELSPRUIT",27.83908,-26.69625,High
14639,DR MARX LC & ASSOSIATE,"MEDICAL CENTRE SHOP 54 MIMOSA MALL 131
  KELLNER STRAAT BLOEMFONTE",26.2027793,-29.1080518,High
14645,DR WANNENBURG LF,BRAAM PRETORIUS STR 421 MAGALIESKRUIN,28.23341,-25.68743,High
14646,DR VERMAAK WJH INCORP PERSONEEL REK(2),KEET LAAN 659 LES MARAIS,28.19493,-25.71006,High
14682,NETCARE SAXBY PHARMACY,"IRINE & MILLER PTY 1053 FREDERIK STREET
  ELDORAIGNE PRETORIA",28.162211,-25.842436,High
14691,KRISHNA MEDI PHARMACY,20 DE WITS AVE BRITS,27.77828,-25.63879,High
14699,DR ZUNGU EM,"736 BLOCK LL SOSHANGUVE
  012-798 4622 FAX !!ELAI",28.105315,-25.546551,High
14705,OAKFIELDS VETERINARY HOSP DR TREDOUX JF,"142 O REILLY MERRY STREET NORTHMEAD EXT 4
  JHB",28.31279,-26.14617,High
14706,DR DYASON RB INGELYF,"VAN RIEBEECK AVE 84 KEMPTON PARK
  JHB",28.23464,-26.09666,High
14715,DR CHRISTIANE SME 11,"NERINAHOF TEHUIS VIR BEJA SMIT STRAAT NO 1
  DORDRECTH",26.878668,-31.895534,High
14720,WOODHILL DIEREKLINIEK A BK DR DE VOS M,"SWARTBAARS STRAAT 933 GARSFONTEIN X11
  ACC MARIAAN",28.316601,-25.8076769,High
14738,DR HOOSEN I SAVF BELFAST KINDERH,"SAVF BELFAST KINDERHUIS VOORTREKKER STR 51
  BELFAST",29.4580669,-25.7648503,High
14746,DR MALAN HM,THABO MBEKI STRAAT 45A POLOKWANE,29.46484,-23.90929,High
14748,HOME NURSES AGENCY,"10 BURRUS STREET SELECTION PARK
  SPRINGS ACC BARBARA",28.44032,-26.27016,High
14754,DR MCKENZIE H PIONEER FOODS PTY LTD,"PIONEER FOODS PTY LTD T/A SASKO AEROTON BAKERY 76 S
  MALANSTR AEROTON(ACC CHAN",28.21472,-26.09458,High
14776,DR SPOELSTRA JC 10 SASOL NITRO IKANDUS,"SASOL NITRO IKANDUSTRIA BRONKHORSTSPR
  (ACC 011 344 2304 VIRGINI",29.2155,-25.8778,High
14779,MLS BANK LIMITED 12 DR LEGODI SM,344 SEDIBENG SECTION TEMBISA,28.2387181,-26.0071491,High
18000,MERCURY ST VET HOSPITAL,"103 MERCURY STREET ALPHEN PARK
  BENONI ACC BRONWIN",28.28627,-26.16065,High
18001,DR METZ V VEEARTS,"BENADIE RLN FICHARDT PARK BLOEMFONTEIN
  9301",26.18411,-29.14361,High
18002,MAYVILLE D/KLINIEK S,"PAUL KRUGERSTR 825 MAYVILLE
  0084 *NET MARISKA*",28.185188,-25.703933,High
18009,BRACKENHURST VET CLINIC TA TED DALE PROP,"60 HENNIE ALBERTSSTR BRACKENHURST ALBERTON
  1449 ACC RUTH 011 867 3",28.0961302,-26.3178096,High
18014,HOUTBAY VET HOSPITAL,"57 VICTORIA AVENUE HOUTBAY
  7800 CAPE TOWN",18.34985,-34.04007,High
18018,DR STAUDE WJ -VET-,"11 NORMAND STREET WESTONARIA
  1780",27.651793,-26.316473,High
18022,FOREST DRIVE VETERINARY CLINIC,"22 FOREST DRIVE PINELANDS CAPE TOWN
  ACC DR MCMULLEN",18.4573,-34.02934,High
18024,DR PRETORIUS JP VEEARTS,"426 WONDERFONTEIN ZOEKOP GEDEELTE 10
  BELFAST (083 659 4865)",28.1992703,-25.7350653,High
